freshness_score,pullback_depth_pct,immediate_fade,swing_pnl,day1_pnl,d3_from_close,d15_from_close
0.26759349517145264,20.759821637354996,False,-8.965167085087755,2.4556226678687842,-4.162147272007289,-2.5347678852146505
0.26454963716397983,22.802734375,False,-1.216575755408722,2.806281094527363,-7.1573461274770045,-4.071717330885816
0.20369961117799365,17.42913692328231,False,4.3610074626865725,-1.857898009950243,1.164362056488577,6.421474370998714
0.030710572586426073,8.476658476658477,True,-7.236948033939628,-2.7059604178890417,-8.549712492144469,-4.9594977678366625
0.13382369762435922,16.761599651541687,False,2.281225102884199,1.5842401973427789,-5.245668000781567,0.1796460893094487
0.5489566665016299,15.32243924090382,True,1.6741003759434214,-0.7645137461173457,-3.6656236030397804,-3.5493921476866364
0.07476572176069031,8.093589637267113,False,4.086849648204782,1.4672141704815012,-1.1624902637025536,1.653315281545864
0.12576760426369682,8.628653796239036,False,21.16193759485916,,5.810934254136435,-0.6755728735341582
0.7280197288921246,14.181286549707602,False,12.163359501529891,,4.042402891585017,-4.952159930206291
0.8447639984136183,17.9862127400431,False,7.190396297990587,,4.804332972359737,-7.5860454697813555
0.24317550392501805,19.10919540229885,False,0.33881963543456184,,-2.4280684621710513,-1.4947402686403488
0.33787787721189,13.393254612972976,False,1.500925834737532,,-3.090166731534627,0.5518154877740322
0.37706279953512095,15.259844597753498,True,-20.15166727543659,,-6.404937827782298,-19.991490534453405
0.2084750591792395,9.737071771731323,False,12.728027930123108,4.449019271458798,4.4357866004650415,8.13638870259188
0.6023358174229407,14.240668832332265,False,7.103552575750016,1.2872964009893906,2.5975732008263863,7.687857666646325
0.2341943101964612,15.459684365261007,False,9.14554234452012,5.045477714660063,0.4700460829493158,3.53087197580646
0.756335009148571,20.361471473623855,False,2.81710355903968,-2.1580208190697725,0.6778552552866968,6.949123411040459
0.7006261112323446,21.344308224292764,False,1.5482148710513455,-1.8165528900176309,3.7385274910721744,8.037059220403231
0.06978979960663471,10.518020395818116,True,2.4588501937294227,-0.6549914173956117,-6.165864331259996,-6.825024266128265
0.2860458085520989,12.775383206362223,False,5.187100368672826,-1.8033193611992515,3.602484472049694,7.213842058562547
0.2591572746055144,10.39364640883978,False,4.7654290530817045,1.614589081560447,1.1426116838487932,3.977663230240558
0.17514611771372968,8.244010565806906,False,-4.874413311904924,-0.002147900345628173,-0.427048921870099,-4.443161895457514
0.2332349981077825,8.794634622115307,True,-4.7195392911522855,0.2925106648655973,-2.5257506381070605,-4.598969830757915
0.3433598797270532,16.40378548895899,False,1.6727986924323979,-1.5288586360670653,3.1639329568880603,7.322757013534109
0.2302383302903922,17.26875390241727,False,7.49925335413737,0.48766070636916403,2.6020993208079712,6.836023639410782
0.4648793310882068,19.613451204714856,False,6.375730982804839,-0.8252204051677703,1.0512597741094698,7.167680278019106
0.258416733008721,10.544959128065395,True,-6.628972589492566,-0.5523800901749754,-3.8700331125827825,-6.08443708609272
0.07017722071179701,8.057228915662652,False,5.866814483291938,4.942960575389899,-1.7671992174763562,0.8803390935767874
0.14164626936853747,11.225661751635513,True,2.893320761739626,0.3003275988582965,-1.0279857161704986,-3.7978349077509965
0.1240490994718303,13.504462812704066,True,-1.0527718644666617,0.39090603387281764,-0.8030999300656427,-1.3015818686206049
0.01921823024936862,11.730772584349245,False,4.341352212580918,1.2266816889717314,4.019961050535659,3.8813417039654574
0.09340580143033644,13.349515002583473,False,-2.4564309073001223,1.702923483172647,-3.837959473763719,-3.1183400390123794
0.3377318679547839,14.887420452193709,True,-3.186059690166687,-0.8928865605745906,-3.6908232196412705,-1.7651795162486161
0.040806921116853564,14.660494287451431,False,18.295590774093572,9.10360843395499,1.865207631473953,14.299925174633632
0.5119687593916943,18.8753086080761,False,5.511564964184279,-0.25423007213321025,-0.5142032651567208,13.271305831794189
0.5466306293582337,19.77756699792553,True,4.3380789011660426,-1.1711313522394629,-1.2649020019041002,17.07613248533417
0.07418580186467788,16.577770467970467,False,1.5107927842541002,-0.9136145433719989,1.000434405036832,3.579130345067072
0.13654363901835384,18.005282051137648,False,-1.5074350360699595,0.1368213744652902,-0.409902844250265,-1.2840920615301732
0.25897267298214033,18.93348937168032,False,-4.718409458339979,-0.976129323730579,1.2752114823211258,-3.7631329327530327
0.07196475004987055,7.64000828609781,False,-2.934659971849274,-1.2564113506451369,1.3734932256985521,-1.148253733527882
0.06288106683575524,16.11021957527933,False,1.7510493092621093,0.41641734014368215,-0.6109997174660209,7.361066888100387
0.21353744259764398,11.252488325256794,False,5.832665697358141,4.025925744764436,-0.2934109907503091,1.8624792870558071
0.11310767810623602,13.634811245133852,False,3.3376346290333814,,1.9905645426780971,1.082593342915783
0.11558650853011201,13.634811245133852,False,3.5438089524008287,,0.18726175352727914,-2.0258808170688924
0.2648332660911754,14.234870862181351,False,1.5259240986177591,,3.081664227419867,0.5136107045699667
