ticker,i,rs_rating,sector_rs_pct,breadth_pct,nifty_ret5,immediate_fade,swing_pnl,day1_pnl,d3_from_close,d15_from_close
360ONE,897,56.209150326797385,81.81818181818183,36.784140969163,5.864144559932072,False,-8.965167085087755,2.4556226678687842,-4.162147272007289,-2.5347678852146505
360ONE,898,61.6557734204793,81.81818181818183,38.54625550660793,4.288300833089287,False,-1.216575755408722,2.806281094527363,-7.1573461274770045,-4.071717330885816
360ONE,914,48.05194805194805,90.9090909090909,46.81318681318681,4.214431777949024,False,4.3610074626865725,-1.857898009950243,1.164362056488577,6.421474370998714
360ONE,1082,64.73029045643153,90.9090909090909,40.08438818565401,-0.705263595665373,True,-7.236948033939628,-2.7059604178890417,-8.549712492144469,-4.9594977678366625
360ONE,1141,63.860369609856264,54.54545454545454,41.875,2.4330126114252115,False,2.281225102884199,1.5842401973427789,-5.245668000781567,0.1796460893094487
360ONE,1155,62.857142857142854,54.54545454545454,53.52697095435685,0.7442409894369062,True,1.6741003759434214,-0.7645137461173457,-3.6656236030397804,-3.5493921476866364
360ONE,1211,43.6,0.0,55.441478439425055,1.0582871021513673,False,4.086849648204782,1.4672141704815012,-1.1624902637025536,1.653315281545864
AARTIIND,24,,,,-0.9176628131997044,False,21.16193759485916,,5.810934254136435,-0.6755728735341582
AARTIIND,25,,,,0.4152506310191928,False,12.163359501529891,,4.042402891585017,-4.952159930206291
AARTIIND,26,,,,-0.3686955693233518,False,7.190396297990587,,4.804332972359737,-7.5860454697813555
AARTIIND,692,50.22522522522522,45.45454545454545,89.24485125858124,1.0463976016112042,False,0.33881963543456184,,-2.4280684621710513,-1.4947402686403488
AARTIIND,839,1.9780219780219779,72.72727272727273,34.45190156599553,-0.6532622492676166,False,1.500925834737532,,-3.090166731534627,0.5518154877740322
AARTIIND,852,1.7582417582417582,72.72727272727273,32.29398663697104,0.40389485108422996,True,-20.15166727543659,,-6.404937827782298,-19.991490534453405
ABB,415,81.60377358490565,90.9090909090909,63.74407582938388,2.4823796513439023,False,12.728027930123108,4.449019271458798,4.4357866004650415,8.13638870259188
ABB,416,81.36792452830188,90.9090909090909,62.08530805687204,0.8593289554675643,False,7.103552575750016,1.2872964009893906,2.5975732008263863,7.687857666646325
ABB,615,46.788990825688074,63.63636363636363,84.88372093023256,1.3997659539267238,False,9.14554234452012,5.045477714660063,0.4700460829493158,3.53087197580646
ABB,616,45.53775743707094,63.63636363636363,85.5813953488372,0.780374516674498,False,2.81710355903968,-2.1580208190697725,0.6778552552866968,6.949123411040459
ABB,619,48.970251716247134,63.63636363636363,82.5986078886311,-0.4710956762490448,False,1.5482148710513455,-1.8165528900176309,3.7385274910721744,8.037059220403231
ABB,763,57.71812080536913,72.72727272727273,85.39325842696628,-0.5531911529471301,True,2.4588501937294227,-0.6549914173956117,-6.165864331259996,-6.825024266128265
ABB,913,16.666666666666664,18.181818181818183,41.53846153846154,1.0342256863165034,False,5.187100368672826,-1.8033193611992515,3.602484472049694,7.213842058562547
ABB,915,15.367965367965366,27.27272727272727,46.81318681318681,4.214431777949024,False,4.7654290530817045,1.614589081560447,1.1426116838487932,3.977663230240558
ABB,1001,20.042194092827003,81.81818181818183,69.593147751606,1.4301404159334785,False,-4.874413311904924,-0.002147900345628173,-0.427048921870099,-4.443161895457514
ABB,1002,20.253164556962027,81.81818181818183,69.80728051391864,1.672030590770035,True,-4.7195392911522855,0.2925106648655973,-2.5257506381070605,-4.598969830757915
ABB,1092,63.975155279503106,45.45454545454545,34.810126582278485,0.12159003999636653,False,1.6727986924323979,-1.5288586360670653,3.1639329568880603,7.322757013534109
ABB,1094,64.59627329192547,36.36363636363637,39.45147679324894,2.193213939233374,False,7.49925335413737,0.48766070636916403,2.6020993208079712,6.836023639410782
ABB,1095,67.49482401656314,45.45454545454545,40.50632911392405,1.7095619062651002,False,6.375730982804839,-0.8252204051677703,1.0512597741094698,7.167680278019106
ABB,1185,89.97995991983969,81.81818181818183,54.63917525773196,1.6517837026686744,True,-6.628972589492566,-0.5523800901749754,-3.8700331125827825,-6.08443708609272
ABB,1203,94.8,81.81818181818183,55.76131687242798,0.4588329208830677,False,5.866814483291938,4.942960575389899,-1.7671992174763562,0.8803390935767874
ABCAPITAL,583,2.320185614849188,45.45454545454545,95.57109557109555,-0.09479190942469629,True,2.893320761739626,0.3003275988582965,-1.0279857161704986,-3.7978349077509965
ABCAPITAL,587,6.960556844547564,45.45454545454545,92.54079254079254,-0.05263678552913653,True,-1.0527718644666617,0.39090603387281764,-0.8030999300656427,-1.3015818686206049
ABCAPITAL,601,7.159353348729793,54.54545454545454,87.87878787878788,2.3472606663543782,False,4.341352212580918,1.2266816889717314,4.019961050535659,3.8813417039654574
ABCAPITAL,604,13.594470046082948,54.54545454545454,87.20930232558139,0.9426660066859993,False,-2.4564309073001223,1.702923483172647,-3.837959473763719,-3.1183400390123794
ABCAPITAL,605,12.672811059907835,54.54545454545454,84.88372093023256,0.09448115210834995,True,-3.186059690166687,-0.8928865605745906,-3.6908232196412705,-1.7651795162486161
ABCAPITAL,640,35.61643835616438,45.45454545454545,83.33333333333334,1.613589243893343,False,18.295590774093572,9.10360843395499,1.865207631473953,14.299925174633632
ABCAPITAL,641,38.724373576309794,45.45454545454545,84.49074074074075,1.953906152503282,False,5.511564964184279,-0.25423007213321025,-0.5142032651567208,13.271305831794189
ABCAPITAL,642,35.68181818181818,45.45454545454545,83.56481481481481,1.7673394448761037,True,4.3380789011660426,-1.1711313522394629,-1.2649020019041002,17.07613248533417
ABCAPITAL,684,66.06741573033707,45.45454545454545,85.25345622119815,3.370739471960049,False,1.5107927842541002,-0.9136145433719989,1.000434405036832,3.579130345067072
ABCAPITAL,688,66.51685393258427,36.36363636363637,88.30275229357798,2.53051955671062,False,-1.5074350360699595,0.1368213744652902,-0.409902844250265,-1.2840920615301732
ABCAPITAL,689,71.17117117117117,36.36363636363637,89.01601830663616,0.7533193895588708,False,-4.718409458339979,-0.976129323730579,1.2752114823211258,-3.7631329327530327
ABCAPITAL,752,51.67785234899329,9.090909090909092,86.90744920993228,1.7939622494318908,False,-2.934659971849274,-1.2564113506451369,1.3734932256985521,-1.148253733527882
ABCAPITAL,1140,83.77823408624229,81.81818181818183,37.083333333333336,4.790119085497313,False,1.7510493092621093,0.41641734014368215,-0.6109997174660209,7.361066888100387
ABCAPITAL,1186,66.33266533066133,45.45454545454545,56.08247422680412,1.0438544469560274,False,5.832665697358141,4.025925744764436,-0.2934109907503091,1.8624792870558071
ABFRL,87,,,,3.3191649862910344,False,3.3376346290333814,,1.9905645426780971,1.082593342915783
ABFRL,89,,,,3.150155612435457,False,3.5438089524008287,,0.18726175352727914,-2.0258808170688924
ABFRL,90,,,,2.642889797208281,False,1.5259240986177591,,3.081664227419867,0.5136107045699667
ABFRL,596,32.870370370370374,27.27272727272727,87.17948717948718,-1.0168279516639345,False,4.155854625875288,,0.9726783051982713,-4.449503198850946
ABFRL,597,31.944444444444443,27.27272727272727,88.11188811188812,1.2829484763946075,False,1.6504648083099482,,-0.47315743297008384,-3.1269310874672995
ABFRL,757,83.22147651006712,45.45454545454545,86.51685393258427,2.1876231102575527,False,-4.900541524123636,,-0.7111791602412931,1.2191617436955626
ABFRL,990,0.0,90.9090909090909,56.15550755939525,-1.5546070055371453,False,5.271952975268168,,3.1204974599665203,10.453671527094022
ABFRL,993,0.0,90.9090909090909,56.437768240343345,1.2860863993874538,False,-1.3111974714280383,,3.3752346225341068,-1.1871469562426906
ABFRL,994,0.0,90.9090909090909,57.72532188841202,0.6014184932676914,False,-2.338019123021984,,0.3263570937828142,-4.332656366955501
ABREL,738,92.17002237136465,81.81818181818183,89.36651583710407,1.291154833802266,False,13.230049947670807,,-4.878973104778006,10.994103709512505
ACC,44,,,,-2.0770902966946503,False,4.4179073967614,,5.282194718070654,-0.2738314727476987
ACC,45,,,,-2.0962663473189536,False,3.717756320065657,,4.866765082756652,-4.503201817806235
ACC,47,,,,2.245972401284946,False,-5.639088142334647,,1.5823794139151692,-9.210403094008601
ACC,48,,,,0.6391625429290171,False,-11.373962158697603,,1.3256865499130077,-11.22208140002041
ACC,49,,,,0.7169230480322364,False,-11.718590111392102,,0.35041777713544775,-11.334495275095158
ACC,292,49.04306220095694,18.181818181818183,64.57831325301204,2.4155615936237496,False,0.5214526739377723,,1.842211113601433,0.8750040023053351
ACC,472,2.097902097902098,18.181818181818183,85.1063829787234,-0.3476101149410771,False,10.337173832120495,,3.0210135807618554,0.02114573353046989
ACC,473,2.097902097902098,18.181818181818183,85.57919621749409,-0.2765552032567009,False,5.955710860686669,,4.9622899565181955,-1.1261391112646346
ACC,474,2.097902097902098,18.181818181818183,86.28841607565012,-1.5979157960080426,False,4.223240114716464,,3.612469754493053,-0.32981316228098967
