ticker,i,vol_zscore,body_atr_daily,dist_to_trigger_pct,consolidation_days,immediate_fade,swing_pnl,day1_pnl
ABCAPITAL,752,3.03525163751346,0.13329402481643743,-1.8071569858824965,10,False,-2.934659971849274,-1.2564113506451369
ABCAPITAL,1140,-0.08442789244419412,0.054691338727672456,-0.27990968809419314,4,False,1.7510493092621093,0.41641734014368215
ABCAPITAL,1186,2.3057988549025086,1.2255016166570638,3.3797248896752397,7,False,5.832665697358141,4.025925744764436
ABFRL,87,4.188481917563834,1.200995365542325,0.7515528664256754,4,False,3.3376346290333814,
ABFRL,89,0.7530808111449606,0.9247952134581884,1.0158418415086246,4,False,3.5438089524008287,
ABFRL,90,2.764263844100207,0.42115492535120513,-1.5092307060252774,3,False,1.5259240986177591,
ABFRL,596,0.37123806045250185,0.7068032347973129,1.284183628187363,2,False,4.155854625875288,
ABFRL,597,0.027098136491161395,0.1325533467449605,-0.5588807190881617,2,False,1.6504648083099482,
ABFRL,757,3.629270178425041,1.3701648157519752,1.4610221870806628,9,False,-4.900541524123636,
ABFRL,990,-0.44019909009847635,0.10221614509394528,-1.2912555758962885,9,False,5.271952975268168,
ABFRL,993,-0.46775039743342034,0.8745914657775288,-0.12554086980002266,9,False,-1.3111974714280383,
ABFRL,994,2.353446981462942,0.800036794920826,2.217238213960915,9,False,-2.338019123021984,
ABREL,738,0.9116205686062241,1.3758508491618,2.014472988592342,3,False,13.230049947670807,
ACC,44,-1.3099616642056604,0.10586599050071827,-0.8209244911959623,3,False,4.4179073967614,
ACC,45,-1.6296108676010719,0.2553769952994442,-0.3121808177654728,4,False,3.717756320065657,
ACC,47,1.4037254508509263,1.0163318847614096,2.805023401118034,4,False,-5.639088142334647,
ACC,48,-0.1412147784766848,0.24466775879991165,-0.17107943176900564,4,False,-11.373962158697603,
ACC,49,-0.5862985154234086,0.37814148582432083,-0.4331953418509782,4,False,-11.718590111392102,
ACC,292,-0.20326762167369614,0.1507267810261099,-0.3504845743148466,1,False,0.5214526739377723,
ACC,472,16.67559843537856,2.2974065006050672,3.43939049087576,14,False,10.337173832120495,
ACC,473,0.5922067568114561,0.6127292298906178,0.946455059793383,14,False,5.955710860686669,
ACC,474,0.8968934642464836,0.35430797432364114,0.2255785696485324,14,False,4.223240114716464,
ACC,475,1.5007629979565063,0.027693153642028887,-0.807979314981988,14,False,0.365179278638772,
ACC,476,0.29789111474004665,1.6620487803083557,1.6973052213871131,14,False,-0.25812386852744895,
ACC,561,3.299682202178233,3.133041815201372,6.995292085840665,7,False,6.199487683818861,
ACC,562,0.32341996103376813,1.3135824583585454,-3.435399382476567,7,False,-1.5093274542982593,
ACC,673,2.3646239629666397,1.0021139934174328,1.698624427586215,8,False,4.2795768092164455,
