ticker,breach_date,low_pct,close_pct_final,swing_pnl
ATHERENERG,2026-08-31,"[-0.9885209542351947, -0.8050180767964932, -0.3906697934508818, 0.04734975412883369, 0.26636675357931683, 1.0062744024107673, 1.651475317323925, 1.8704850911137827, 1.8231281113243014, 2.0539807428918477, 2.344025986365894, 1.8764029071723032, 1.7698605411369472, 1.8231281113243014, 2.0480629268333272, 1.5745220315811936, 1.2844767881071473, 1.4206226857563786, 1.988870314926805, 1.9651918250320755, 1.5863576636982346, 1.5449257256279436, 1.5863576636982346, 1.9474383768564918, 2.1546125185293086, 2.000705947043846, 2.2493192524476013, 2.3913829661553754, 2.5452823119801904, 2.7110172899220464, 2.858998819688341, 2.651824678015524, 2.639989045898483, 2.669585351851733, 2.610392739945233, 2.438732720284209, 2.1486874768101405, 1.8112924792072604, 1.6396324595462364, 1.4857331137214214, 1.5330900935108804, 1.7225035613474882, 2.0480629268333272, 2.000705947043846, 1.8882457649499917, 1.9119170291840737, 1.9178420709032418, 1.8112924792072604, 1.7698605411369472, 1.2193663601421045, 1.3377515839551268, 1.40877982797869, 1.4561368077681713, 1.5804398476397141, 1.40877982797869, 1.225284176200625, 1.243044850036834, 1.0773026464343305, 0.887889178597745, 0.9352389327265787, 1.10098113632906, 1.243044850036834, 1.4798152976629009, 1.8408887851605105, 1.9059992131255532, 1.8408887851605105, 2.006630988763014, 2.3381081703073736, 2.4032185982724164, 2.563035760155752, 2.6814209839687964, 2.4328149042256664, 2.14276966075162]",2.14276966075162,-4.312791868876465
ATHERENERG,2026-09-01,"[-0.3190255220417604, -0.32482456994996634, -0.46403712296984034, -0.21461433711571498, -0.7888616929198067, -0.8062659172890063, -0.7308570525485836, -0.9570765661252922, -0.8062659172890063, -0.40603248259860614, -0.5394459877102631, -0.6090487238979092, -0.5858454516205036, -0.6554552684527315, -0.7888616929198067, -0.6786514600855553, -0.5510440835266861, -0.5046375389718638, -0.21461433711571498, -0.3132264741335544, -0.2552218337623313, -0.6786514600855553, -0.6206468197143322, -0.6496491398999438, -0.6380510440835319, -0.45243902715341733, -0.1392125530198629, 0.40603248259860614, 0.17401392111369152, -0.44083385069243475, -0.6496491398999438, -1.247099767981441, -1.1310904872389838, -1.0034831106801034, -1.0092821585883094, -0.9454784703088692, -0.8120649651972123, -0.7946607408280126, -0.8120649651972123, -1.0266793023129384, -1.049882574590344, -1.1890951276102069, -1.948954500344402, -1.7807396271389164, -1.6879336186738647, -1.9025550364341615, -1.8851508120649618, -1.531323921929384, -1.247099767981441, -1.0672867989595436, -1.461714105097156, -1.8967489078813848, -1.9199521801587904, -1.9257512280669964, -1.8561484918793503, -1.8677465876957622, -2.499998583871088, -2.7668185134498313, -2.6102088167053394, -2.923435290838894, -2.8132250580046425, -2.784222737819031, -2.987238979118334, -2.987238979118334, -2.703014825170391, -2.8828277941922886, -2.917636242930688, -3.874712809055969, -3.828306264501158, -4.106731370540895, -4.234338747099764, -4.286544339562792, -3.5962877030162432]",-2.1983772861985162,-9.1982571535133
AUBANK,2026-06-24,"[-0.7971058848207924, -0.9824798726549511, -1.1029774904792733, -1.1493209874378074, -1.4320208446170213, -1.612755957023193, -1.640566580930447, -1.9232551237793438, -1.9881428081194752, -2.196688544432901, -2.164239045097671, -2.099362675087846, -2.0298474296500446, -2.1549726085720255, -2.3774236568390728, -2.5303594596683188, -2.493282399235419, -2.4793770872817977, -2.4793770872817977, -2.54889233271961, -2.752810507935366, -2.7342663205537576, -2.822325753373167, -2.984527992728059, -3.1420913566549635, -3.202340165567119, -3.387714153401278, -3.206967726664789, -3.1142807327477096, -2.9937944292536933, -2.9706226807744263, -2.7389051959817334, -2.873296811429371, -3.0911089842684425, -3.0864814231707727, -3.0911089842684425, -2.7435327570794033, -2.7342663205537576, -2.896468559908638, -2.9150127472902465, -3.1420913566549635, -3.206967726664789, -3.3181989079634655, -3.234778350572032, -3.1930737290414735, -3.05404323816586, -3.1374524812269766, -3.234778350572032, -3.3228264690611353, -3.327465344489111, -3.410885901880545, -3.4201523384061905, -3.3228264690611353, -3.452590523411103, -3.355275968396365, -3.73065150516233, -3.8974926199451976, -3.865054434940285, -3.9484636780014015, -4.027256674295165, -4.041150671918481, -3.9762743019086444, -4.0504284227744325, -3.98554073843429, -3.9252919295221345, -3.837243811033031, -4.068961295825724, -4.166287165170779, -4.231163535180604, -4.398004649963472, -4.337755841051305, -4.333116965623329, -4.342383402148975, -4.226524659752629, -4.175553601696425]",-4.175553601696425,1.0195212937148979
AUBANK,2026-07-06,"[-0.009369783124413278, 0.2155622144446978, 0.44048277149719706, 0.346762059219774, 0.3655130659852457, 0.46860356138707093, 0.44048277149719706, 0.29990170308107356, 0.3373922760953718, 0.4311129883727727, 0.2155622144446978, 0.16870185830599738, 0.18744142455482393, 0.09372071227742307, 0.04686035613870043, 0.06559992238752699, 0.16870185830599738, 0.2155622144446978, 0.2061809908036505, 0.2717923537078226, 0.00936978312442438, 0.13121128529169912, 0.2530413469423509, 0.281162136832247, 0.26242257058342044, 0.2530413469423509, 0.281162136832247, 0.3373922760953718, 0.4779733445114731, 0.4779733445114731, 0.5060941344013692, 0.45923377826264655, 0.3936224153584744, 0.44048277149719706, 0.46860356138707093, 0.4311129883727727, 0.44048277149719706, 0.5342034837745979, 0.5248337006501957, 0.11246027852624962, 0.31865270984652305, 0.4123734221239461, 0.44048277149719706, 0.45923377826264655, 0.4311129883727727, 0.44048277149719706, 0.4779733445114731, 0.4311129883727727, 0.4217432052483705, 0.46860356138707093, 0.37488284910964786, 0.281162136832247, 0.2905319199566492, 0.281162136832247, 0.2530413469423509, 0.18744142455482393, 0.16870185830599738, 0.14995085154052568, 0.07498114602857431, 0.10309049540182524, -0.10309049540182524, -0.06559992238753809, 0.028120789889873876, 0.037490573014298256, 0.037490573014298256, -0.1968112076792372, -0.14995085154053678, -0.046860356138711534, -0.09372071227741197, -0.05623013926312481, -0.08435092915299869, -0.13121128529171022, -0.037490573014287154, -0.09372071227741197, -0.09372071227741197]",-0.009369783124413278,-1.1521318451454765
AUBANK,2026-08-21,"[-0.42506569407855244, -0.3798454695981168, -0.3346252451176812, -0.2622684699114419, -0.11756595959281357, -0.08138757198968838, -0.09044044896087122, -0.06330389823506755, 0.018094713848504362, 0.1537553872898112, 0.27132134688261367, 0.3255944483342432, 0.29845789760842845, 0.02713655072581478, -0.23514295927949957, -0.07234573511237796, -0.15374434719593877, -0.11756595959281357, -0.10852412271550316, -0.22610112240217806, -0.3346252451176812, -0.10852412271550316, -0.15374434719593877, -0.10852412271550316, -0.19896457167637438, -0.24418479615681, -0.23514295927949957, -0.23514295927949957, -0.24418479615681, -0.126607796470124, -0.09948228583818164, -0.03616734750925277, 0.1627972241671216, 0.21705928552486764, 0.09949332593206517, 0.1989756117702468, 0.1627972241671216, 0.25323767312799284, 0.20801744864755722, 0.10853516280937558, 0.24419583625068242, 0.235153999373372, 0.20801744864755722, 0.14471355041250078, 0.1537553872898112, 0.04522022448043561, 0.09044044896087122, 0.07235677520625039, 0.09044044896087122, 0.12661883656399642, 0.09044044896087122, 0.117576999686686, 0.117576999686686, 0.117576999686686, 0.10853516280937558, 0.009052876971171742, 0.117576999686686, 0.10853516280937558, 0.117576999686686, 0.21705928552486764, 0.117576999686686, 0.1627972241671216, 0.29845789760842845, 0.29845789760842845, 0.29845789760842845, 0.17183906104443203, 0.17183906104443203, 0.3617617958434849, 0.4793387955301709, 0.5155171831332961, 0.4431604079270457, 0.4793387955301709, 0.7325764686581637]",0.7506601424127846,1.9875647292320497
AUBANK,2026-08-24,"[0.0, 0.33368966530848976, 0.7936441531647631, 1.352813793240104, 1.5241613996690662, 1.9570662171966235, 2.0923475965206384, 2.020193123857106, 2.1554745031811207, 2.0292206898601783, 2.020193123857106, 2.074314482968176, 2.0292206898601783, 1.8308013946488622, 1.884911744533091, 2.1194082760761734, 2.2095958622921907, 2.1013641532968697, 2.020193123857106, 2.083331039744407, 2.2817393257289043, 2.3178165620606705, 2.3719269119448994, 2.3178165620606705, 2.2366455326208845, 2.1013641532968697, 2.191551739512887, 2.3719269119448994, 2.4080041482766656, 2.4530979413846854, 2.4530979413846854, 2.9310965520202403, 2.8769751929091703, 2.759737936364459, 2.81384828624871, 2.8589420793567077, 2.4621144981609167, 2.4891751777164517, 2.362910355168668, 2.3719269119448994, 2.3719269119448994, 2.3989875915004344, 2.2366455326208845, 2.2095958622921907, 2.2276289758446532, 2.0652869169651034, 1.993143453528412, 1.9570662171966235, 1.884911744533091, 1.9029558673123947, 1.993143453528412, 2.0382372466364096, 2.0923475965206384, 2.191551739512887, 2.1825351827366557, 2.164502069184193, 2.2817393257289043, 2.2637062121764195, 2.3448772416162056, 2.2366455326208845, 2.200568296289118, 2.1554745031811207, 2.1735186259604244, 2.1554745031811207, 2.3178165620606705, 2.417020705052897, 2.299783448508186, 2.2817393257289043, 2.3178165620606705, 2.3088000052844393, 2.191551739512887, 1.7857076015408424]",1.7857076015408424,-7.698464428044327
AUBANK,2026-08-25,"[-0.5925489927660399, -0.49526627998290884, -0.4333512474880452, -0.6633059453329704, -0.6279274690495051, -0.6013909128380956, -0.5925489927660399, -0.5748651526219062, -0.4775716438435773, -0.486424359910842, -0.6633059453329704, -0.6898317055491598, -0.8578713708992214, -0.831334814687823, -0.7959671343995556, -0.42450932741597835, -0.5041082000549757, -0.4775716438435773, -0.5925489927660399, -0.6279274690495051, -0.6456113091936277, -0.6456113091936277, -0.6544532292656946, -0.5748651526219062, -0.5748651526219062, -0.680989785477093, -0.680989785477093, -0.6721478654050372, -0.6544532292656946, -0.8401875307550877, -0.7694305781881572, -0.8755552110433551, -0.9197756073988872, -0.9286283234661519, -0.9905325599658177, -0.9905325599658177, -0.9286283234661519, -0.9816906398937508, -1.0435948763934166, -1.0789733526768819, -1.0789733526768819, -1.0789733526768819, -1.025911036249283, -1.017069116177216, -0.9639960037544193, -1.0789733526768819, -1.017069116177216, -0.9993744800378845, -1.0524367964654724, -1.025911036249283, -1.0082164001099514, -1.017069116177216, -0.9905325599658177, -0.972848719821684, -0.8667132909712882, -0.8490294508271545, -0.7871144183322909, -0.7694305781881572, -0.9374702435382187, -0.9286283234661519, -0.9816906398937508, -0.9816906398937508, -1.017069116177216, -0.9905325599658177, -1.0347529563213498, -1.0789733526768819, -1.0789733526768819, -1.0789733526768819, -0.972848719821684, -0.9286283234661519, -0.9905325599658177, -1.0082164001099514, -1.5211773162321918]",-1.5211773162321918,-7.731134629286007
AUROPHARMA,2026-07-03,"[-0.0987700204842068, 0.04938124240734254, 0.05556049141910435, 0.02469438903842658, -0.1913683276261957, -0.16050222524552904, -0.4259537199870267, -0.37039322856793344, -0.4259537199870267, -0.3950876176063711, -0.3148327371488402, -0.36422151522570445, -0.36422151522570445, -0.46299153570992235, -0.45681982236769336, -0.46299153570992235, -0.36422151522570445, -0.5864559452325668, -0.7963469485549601, -0.9630208871427182, -0.8395564776200737, -0.88277354235472, -0.9198113580776046, -1.0000662385351355, -0.6728825390323157, -0.8704225800007404, -0.8642508666585114, -1.055619194284707, -0.7840035218705133, -0.7778242728587514, -0.7654808461743046, -0.9815435628389269, -0.9815435628389269, -1.4877446276139628, -1.4260124228526405, -1.463057774245058, -1.4568785252333072, -1.382802893787527, -1.3148989756839757, -1.2840328733033202, -1.463057774245058, -1.4692294875872869, -1.4568785252333072, -1.3272424023684337, -1.3334141157106627, -1.4568785252333072, -1.4692294875872869, -1.4013255694837357, -1.3519367914068603, -1.290204586645538, -1.296376299987767, -1.4074972828259646, -1.3642802180913183, -1.1790836038073516, -1.1050079723615713, -1.055619194284707, -1.0124096652195935, -0.9568491738005003, -0.9321547847620626, -0.9938869895233848, -0.9877152761811558, -0.8704225800007404, -0.8580791533162824, -1.1050079723615713, -1.135874074742238, -1.0247530919040404, -1.1173513990460293, -1.0864852966653737, -1.055619194284707, -1.1050079723615713, -1.3395933647224134, -1.6050373237943782, -1.9754305523623117, -2.0865515352005093, -1.9322210232971981]",-1.537133405690827,-4.060791363202332
AUROPHARMA,2026-08-07,"[-0.48660192867576724, 0.036043229288540424, -0.3664529421725016, -0.7989863602593683, -0.5346644566019298, -0.5226451579643077, -0.46857664737540716, -0.5106331926388541, -0.48059594601304045, -0.3003724662581475, -0.24029797300652023, -0.2523099383319738, -0.06608047591435406, -0.16820418111725965, -0.04805519461400509, -0.0540685105889005, -0.07809244123981873, 0.04205654526343583, -0.07809244123981873, -0.354440976847048, -0.3484276608721526, -0.31839041424633896, -0.4445527167244889, -0.354440976847048, -0.31839041424633896, -0.42652743542413996, -0.4565646820499536, -0.7268999016822875, -0.780968412271188, -0.6968626550564738, -0.8530548708482688, -0.829023606885193, -1.1053721424924112, -1.2135018303580547, -1.2495450596465951, -1.2074958476953168, -1.267570340946944, -1.2074958476953168, -1.1414153717809628, -1.3156328688731178, -1.20148986503259, -1.1654466357440496, -1.1414153717809628, -1.1414153717809628, -1.1293960731433406, -1.2074958476953168, -1.2555583756214905, -1.4117505914132966, -1.3576820808243961, -1.3877193274502098, -1.3036135702354956, -1.2315271116584037, -1.5979800538309163, -1.622011317793992, -1.447793820701837, -1.4537998033645638, -1.2855956222473042, -1.0573096145662486, -0.9972351213146213, -1.009247086640075, -1.009247086640075, -1.0693215798917022, -1.117384107817876, -1.1354093891182249, -1.1594333197691542, -1.1293960731433406, -1.2855956222473042, -1.2495450596465951, -1.2135018303580547, -1.2195078130207815, -1.2795823062724088, -1.339656799524036, -0.9972351213146213]",-0.9972351213146213,0.16608247621670014
AUROPHARMA,2026-08-13,"[0.0, 0.33833360448598526, 0.5679086932915522, 0.5860363417313996, 0.12687878916157747, -0.25374282840580076, -1.9514214421613718, -1.9453813510009854, -2.005797012522237, -1.643303043394695, -1.6735108741553262, -1.7762145487579928, -1.7218463533558048, -1.401640397309678, -1.23852106118576, -1.3049768138673978, -1.0753943501031538, -1.0270662458613522, -1.0210187797422887, -1.1116422720241714, -1.3049768138673978, -1.3291445534676427, -1.1478975689038662, -1.2687288919463802, -1.3049768138673978, -1.2324735950666854, -1.2868491654275505, -1.2747689831067777, -1.2566413346669192, -1.1841454908248839, -1.3291445534676427, -1.2747689831067777, -1.23852106118576, -1.2989367227070114, -1.2868491654275505, -1.3291445534676427, -1.3291445534676427, -1.3049768138673978, -1.3049768138673978, -1.3170569961881817, -1.4258081369099118, -1.5285118115125784, -1.4862237984311744, -1.5285118115125784, -1.5405993687920394, -1.5285118115125784, -1.5526795511128122, -1.8245500279584714, -1.806422379518624, -1.8003822883582266, -1.7822620148770563, -1.8487177675587052, -1.7037187049159574, -1.7037187049159574, -1.576847290713057, -1.5526795511128122, -1.6070551214736772, -1.7218463533558048, -1.7762145487579928, -1.9091334290799677, -1.9091334290799677, -1.8366302102792442, -1.818509936798074, -1.7037187049159574, -1.6614306918345534, -1.6614306918345534, -1.7580942752768225, -1.8003822883582266, -1.752054184116436, -1.8849656894797229, -1.9151735202403541, -2.005797012522237]",-1.9997569213618505,2.1865952805124156
AUROPHARMA,2026-08-31,"[-0.6272174902921646, -0.8224866517196783, -0.7573993389423106, -0.295857988165682, -0.07692596616124536, -0.2603564742048814, -0.36686101608728316, -0.31361235669378207, -0.17751479289941363, -0.14792899408283544, -0.08875739644970126, -0.14792899408283544, -0.14792899408283544, -0.21893202200443662, -0.2721879044933484, -0.34319815551036026, -0.2899422730214485, 0.059171597633134176, 0.08875739644971237, 0.2307706753883032, 0.15976042437129134, 0.11242748012203485, 0.15976042437129134, 0.20710059171598072, 0.20710059171598072, 0.11834319526626835, 0.17159907775516903, 0.10058882673815717, 0.14792899408284654, 0.09467311159394587, 0.059171597633134176, 0.07100302792160118, 0.005915715144233502, 0.02367008367234469, 0.059171597633134176, 0.09467311159394587, 0.08284168130547886, 0.21301630686021422, 0.20118487657174722, 0.21301630686021422, 0.2248549602440919, 0.2307706753883032, 0.16568336261095773, 0.15976042437129134, 0.11242748012203485, 0.12425891041050185, 0.14201327893861304, 0.12425891041050185, 0.04734016734466717, 0.059171597633134176, 0.07100302792160118, 0.10651176497780135, 0.011831430288467004, -0.11834319526626835, -0.053255882488900674, -0.9230754784578354, -1.0059171597633143, -0.887573964497046, -0.9112440481693795, -0.9112440481693795, -1.029587243435648, -0.9526612772744136, -0.887573964497046, -0.8284023668639007, -0.7929008529031112, -0.7988165680473336, -0.8579881656804789, -0.7100591715976323, -0.609470344859464, -0.7573993389423106, -0.8520724505362454, -1.0532573271079926]",-0.39644681490385025,1.6533111452508686
AXISBANK,2026-06-24,"[-0.22364732995735492, 0.021646983147682874, 0.18036217040859892, 0.10821730224517268, 0.1587239940075369, 0.09379185131110912, 0.02885970861470355, 0.05050669176236422, 0.19479642808926112, 0.41123103257958427, 0.4905886262100534, 0.642091088003971, 0.6493038134709916, 0.4833759007430327, 0.37515859849786004, 0.31743918126847515, 0.25250703857204737, 0.13707701085985402, 0.13707701085985402, 0.036072434081724225, -0.007212725467020675, -0.0865703190974898, 0.11543002771219335, 0.036072434081724225, 0.06493214269642777, 0.02885970861470355, 0.0432851595487449, 0.057719417229384895, 0.057719417229384895, 0.06493214269642777, 0.07214486816344845, 0.12265155992581267, 0.16593671947455757, 0.49780135167707407, 0.49780135167707407, 0.541086511225819, 0.6132313793892674, 0.505014077144117, 0.11543002771219335, 0.06493214269642777, 0.06493214269642777, 0.06493214269642777, 0.06493214269642777, 0.06493214269642777, 0.06493214269642777, 0.06493214269642777, -0.09378304456451048, -0.3390773576695483, -0.40400950036596495, -0.3679370662842407, -0.44008193444768917, -0.4184349513000174, -0.4328692089806574, -0.3751497917512614, -0.40400950036596495, -0.40400950036596495, -0.49057981946345475, -0.5050140771441058, -0.584371670774575, -0.7503083902491325, -0.8008062752649092, -0.7214486816344401, -0.8008062752649092, -0.7935935497978774, -0.7791592921172263, -0.8585256924943052, -0.8729511434283466, -0.8729511434283466, -0.7286614071014608, -0.9667429947394668, -0.9234490284441232, -0.6781635220856952, -0.6637292644050441, -0.6276568303233199, -0.7286614071014608]",-0.642091088003971,-5.241568006980691
BAJAJ-AUTO,2026-07-22,"[0.0, 1.0075681590225205, 0.7841706938998882, 0.7522567703109218, 0.6838697911917491, 0.6747515273092031, 0.5379775690708577, 0.7932889577824342, 0.6337193398376906, 0.9984498951399745, 1.2127290963800386, 1.4543630892678072, 1.8008571168049547, 2.0470502416339853, 2.2613294428740716, 2.1610285401659546, 2.4436947205252135, 2.580468678763559, 2.680769581471698, 2.585027810704843, 2.689887845354244, 2.7172426370019043, 2.6260599981763555, 2.580468678763559, 2.580468678763559, 2.67165131758913, 2.7172426370019043, 2.872253123005386, 3.077414060362904, 3.1184462478344166, 3.0363818728913916, 2.7491565605908708, 2.781070484179815, 2.8996079146530462, 2.8585757271815337, 2.8038661438862134, 2.771952220297247, 2.8585757271815337, 2.854016595240272, 2.771952220297247, 2.6215008662350714, 2.594146074587389, 2.6351782620589015, 2.594146074587389, 2.598705206528673, 2.67165131758913, 2.662533053706584, 2.598705206528673, 2.575909546822275, 2.6078234704112413, 2.6351782620589015, 2.6351782620589015, 2.7218017689431884, 2.67165131758913, 2.703565241178074, 2.7126835050606424, 2.575909546822275, 2.566791282939729, 2.68532871341296, 2.667092185647846, 2.6442965259414697, 2.5439956232333305, 2.594146074587389, 2.612382602352503, 2.571350414881013, 2.489286039937988, 2.306920762286868, 2.3661894775234726, 2.680769581471698, 2.7537156925321327, 2.7491565605908708, 2.762833956414701, 2.771952220297247, 2.790188748062361, 2.67165131758913]",2.885930518829216,7.172470978441137
BAJAJ-AUTO,2026-07-23,"[-0.21841847196220066, -0.1025229562271579, -0.09806543639119258, -0.178300793438535, -0.23624855130605082, -0.23624855130605082, -0.5304448604796286, -0.5081572612998131, -0.24070607114201614, -0.36551662654898953, -0.11589551573504275, -0.1025229562271579, -0.06240527770348114, 0.01783007934386127, 0.04903271819558519, 0.1783007934385239, 0.34768654720513936, 0.47249710261210165, 0.5036997414638478, 0.7310332530979791, 0.7132031737541178, 0.7845234911295407, 0.6418828563787171, 0.7488633324418403, 0.6597129357225562, 0.47249710261210165, 0.4145493447445858, 0.29419630917357775, 0.39671926540072455, 0.16938575376659326, 0.07132031737542288, 0.11143799589907744, 0.1292680752429387, -0.16938575376660436, -0.10698047606312322, -0.3343139876972434, -0.2585361504858663, -0.13818311491485824, -0.1515556744227542, -0.2050459124543158, -0.2005883926183505, -0.3788891860568744, -0.3610591067130242, -0.37443166622092017, -0.37443166622092017, -0.3788891860568744, -0.46803958277614743, -0.6953730944102676, -0.5215298208076979, -0.597307658019075, -0.5170723009717437, -0.6329678167067865, -0.6240527770348558, -0.7577783721137599, -0.7845234911295407, -0.641882856378706, -0.6195952571988905, -0.597307658019075, -0.6641704555585326, -0.6909155745743023, -0.6775430150664175, -0.6998306142462329, -0.7310332530979791, -0.7176606935900831, -0.7132031737541178, -0.6909155745743023, -0.7132031737541178, -0.7042881340821983, -0.6864580547383481, -0.8246411696532063, -0.8513862886689871, -0.8023535704733908, -0.833556209325137, -0.7978960506374255, -0.9405366853882491]",-0.833556209325137,2.5964367267100386
BAJAJ-AUTO,2026-07-28,"[-0.4239139935320324, 0.07866445240800601, 0.06555371034000501, 0.07429420505200568, 0.5156891880080394, 0.4982081985840381, 0.28843632549602205, 0.11799667861200902, 0.0, 0.09177519447600702, 0.24036360458001838, 0.03496197884800267, 0.02185123678000167, 0.2534743466480194, 0.2185123678000167, 0.23599335722401804, 0.3583602831920274, 0.3452495411240264, 0.3714710252600284, 0.37584127261602873, 0.2709553360720207, 0.2840660781400217, 0.3365090464120257, 0.3714710252600284, 0.34087929376802606, 0.27532558342802105, 0.2534743466480194, 0.2054016257320157, 0.14858841010401136, 0.12236692596800935, -0.008740494712000668, -0.03933222620400301, 0.07866445240800601, 0.06992395769600535, 0.04370247356000334, 0.013110742068001002, -0.05244296827200401, -0.1922908836640147, -0.13547766803601036, -0.1529586574600117, -0.16169915217201236, -0.20103137837601537, -0.2185123678000167, -0.2709553360720207, -0.2185123678000167, -0.13110742068001002, -0.14858841010401136, -0.14858841010401136, -0.3059173149200234, -0.41517349882003174, -0.6730180928240515, -0.7691635346560588, -0.7254610610960555, -0.8128660082160621, -0.8434577397080645, -0.9964163971680762, -1.0663403548640815, -1.0051568918800768, -1.0007866445240765, -1.0750808495760822, -1.0532296127960805, -1.0575998601520809, -1.0401188707280795, -1.0575998601520809, -1.2324097543920942, -1.3154444541561006, -1.1755965387640899, -1.0401188707280795, -0.8915304606240682, -0.9308626868280712, -0.8871602132680678, -0.8827899659120675, -1.0707106022200819, -1.0401188707280795, -1.0095271392360772]",-0.9745651603880745,4.112743141586228
BAJAJ-AUTO,2026-07-29,"[-0.08378902804727639, 0.7717410478038422, 0.5909331451755095, 0.7585112012700623, 0.7144117128241367, 0.948139001587589, 1.2788851649320865, 1.212735932263187, 1.1642264949726533, 1.1642264949726533, 1.208325983418601, 1.1686364438172614, 1.2259657787969669, 1.208325983418601, 1.1201270065267277, 1.1465866995942875, 1.07602751808078, 1.07602751808078, 1.1024872111483397, 1.1245369553713136, 1.0407479273240483, 0.9084494619862493, 0.9525489504321749, 0.9922384900335146, 1.0319280296348543, 0.9437290527429809, 0.9613688481213689, 0.9922384900335146, 0.9834185923443206, 1.0010583877227086, 0.9878285411889287, 1.0054683365672945, 1.062797671547, 1.067207620391608, 1.0407479273240483, 0.7849708943376221, 0.8555300758511297, 0.807020638560596, 0.8863997177632754, 0.8996295642970553, 0.9128594108308352, 0.8467101781619357, 0.8599400246957156, 0.8555300758511297, 0.8555300758511297, 0.6262127359322633, 0.6438525313106291, 0.5027341682836584, 0.546833656729584, 0.6085729405538975, 0.6703122243781889, 0.8511201270065216, 0.8819897689186895, 0.939319103898395, 0.9084494619862493, 0.9084494619862493, 0.9878285411889287, 0.9084494619862493, 0.9172693596754211, 0.8334803316281558, 0.8467101781619357, 0.7849708943376221, 0.5909331451755095, 0.5909331451755095, 0.665902275533603, 0.555653554418778, 0.49391427059446436, 0.665902275533603, 0.6614923266890171, 0.7320515082025025, 0.8423002293173498, 0.8687599223849096, 0.7364614570470884, 0.7585112012700623, 0.789380843182208]",0.8334803316281558,3.3873618629607583
BAJAJ-AUTO,2026-07-31,"[-0.5966793497059864, -0.8128675198893154, -0.8993427879626426, -0.39778623313732053, -0.6918021445866507, -0.4410238671739841, -0.4842615012106588, -0.5274991352473224, -0.7263922518159771, -0.6918021445866507, -0.7263922518159771, -0.5102040816326481, -0.5274991352473224, -0.5966793497059864, -0.8128675198893154, -0.7955724662746411, -0.6485645105499871, -0.6831546177793135, -0.6139744033206496, -0.6399169837426499, -0.5534417156693228, -0.5361466620546484, -0.5102040816326481, -0.7263922518159771, -0.717744725008651, -0.6831546177793135, -0.7090971982013139, -0.7350397786233143, -0.6485645105499871, -0.5447941888619856, -0.6399169837426499, -0.6831546177793135, -0.6831546177793135, -0.6312694569353128, -0.5620892424766488, -0.5966793497059864, -0.7263922518159771, -0.7090971982013139, -0.7004496713939767, -0.7696298858526407, -0.7263922518159771, -0.6658595641646503, -0.7523348322379775, -0.6399169837426499, -0.5966793497059864, -0.6312694569353128, -0.5793842960913231, -0.570736769283986, -0.5793842960913231, -0.5966793497059864, -0.5966793497059864, -0.4842615012106588, -0.5361466620546484, -0.5102040816326481, -0.47561397440332165, -0.5102040816326481, -0.501556554825322, -0.5447941888619856, -0.5274991352473224, -0.5274991352473224, -0.5102040816326481, -0.49290902801798486, -0.5102040816326481, -0.5102040816326481, -0.5361466620546484, -0.5361466620546484, -0.5361466620546484, -0.47561397440332165, -0.501556554825322, -0.4237288135593209, -0.5793842960913231, -0.570736769283986, -0.4669664475959845]",2.5250778277412733,0.9520555391616448
BAJAJ-AUTO,2026-08-03,"[-0.6349206349206327, -0.343200343200345, -0.7722007722007707, -0.5834405834405865, -0.617760617760621, -0.6349206349206327, -0.6435006435006385, -0.6520806520806555, -0.7293007293007303, -0.6692406692406672, -0.68640068640069, -0.746460746460742, -0.7378807378807362, -0.815100815100811, -0.8065208065208052, -0.7207207207207245, -0.5920205920205923, -0.609180609180604, -0.7207207207207245, -0.6435006435006385, -0.7378807378807362, -0.677820677820673, -0.6435006435006385, -0.952380952380949, -0.9438009438009431, -0.8408408408408397, -0.7893607893607935, -0.6435006435006385, -0.5577005577005578, -0.617760617760621, -0.617760617760621, -0.7378807378807362, -0.7293007293007303, -0.7636207636207648, -0.7293007293007303, -0.7722007722007707, -0.7722007722007707, -0.815100815100811, -0.5662805662805637, -0.5834405834405865, -0.6349206349206327, -0.6435006435006385, -0.5834405834405865, -0.4976404976404947, -0.540540540540535, -0.5748605748605695, -0.6006006006005982, -0.6692406692406672, -0.7121407121407075, -0.6692406692406672, -0.5577005577005578, -0.617760617760621, -0.6006006006005982, -0.617760617760621, -0.6006006006005982, -0.6435006435006385, -0.677820677820673, -0.6692406692406672, -0.5662805662805637, -0.7378807378807362, -0.7121407121407075, -0.7293007293007303, -0.823680823680828, -0.815100815100811, -0.823680823680828, -0.823680823680828, -0.815100815100811, -0.7893607893607935, -0.7293007293007303, -0.8408408408408397, -0.815100815100811, -0.9094809094809087, -0.815100815100811]",-0.4719004719004771,1.3053799166377056
