group,close_d0,close_d1,close_d2,close_d3,close_d5,close_d10,mfe,mae,max_h
Common,0.2897968072097523,-0.8744157997889301,1.4456337839422462,3.313399333299838,1.730405212992281,0.2144161348141438,9.787761529055071,-3.2614704256495264,15
Common,-0.19285571978956417,0.6970625881149495,2.7655213578389626,2.5009510500835663,1.1861167933597816,-1.1950159764387958,5.090533153265198,-5.219691567142116,15
Common,-0.019900497512426174,2.0338308457711562,1.7711442786069842,-1.0069651741293373,0.8955223880597218,-1.0945273631840613,4.342288557213947,-5.894527363184066,15
Common,0.82394352348929,0.5643718168053091,-2.1807956266100215,-0.7256209073210895,-2.243722100957646,-3.9584685269305475,3.105028218590844,-7.010402532790582,15
Common,-1.070121822646608,-3.7706714889662263,-2.339148026877036,-1.9212979352401849,-2.548073072695456,-8.049765945913933,1.9012566067709624,-8.521781790170369,15
Common,2.387747781468841,3.1519518395483503,6.980770130538527,6.497294093794359,7.355074158985642,18.147506979210547,21.99971927197868,1.1166736848672087,15
Common,-0.05171953279391461,3.658184134381637,3.189723793516297,3.8621910570165507,6.2271601971915835,10.745535742957335,18.21067794900508,-0.07438696864223715,15
Common,2.760812019397152,2.296407154231872,2.9630528477755824,3.12035126984771,7.232581446875841,11.314850019699762,17.187324443725373,0.19160445888595223,15
Common,-0.9658102939793745,-0.8145140635249515,1.28922399803173,3.140801675497684,9.322333376921076,4.675377727249641,12.715691688541586,-2.9902979491075343,15
Common,0.02184131537366074,1.8502511039824476,3.2304514891579705,7.954436312645274,4.276273430502298,2.9672173950781033,11.305335185932218,-10.023740869511998,15
Common,0.5560928942749399,1.9187557904393193,6.582715393806082,6.421162576219586,4.384192267520248,2.9442649803362198,9.891036136555687,-13.302329240427813,15
Common,3.138926584374402,2.9825936918318696,-0.37516495669067673,1.0114398293388671,-1.2451914891013716,-2.2851450786235405,3.995358952216188,-16.103613362927817,15
Common,-0.2968112136305767,-0.41982164135402344,0.1563850990347504,-1.5916578212457622,-1.4427504613700126,-2.2908749893579605,1.425334774497622,-4.291412998123423,15
Common,2.9750080246022437,2.845195934199185,3.559177287457471,4.370515232511152,1.9689568959577963,0.3138255072427487,5.44147735837095,-8.189000118530899,15
Common,-0.9662741658397644,-0.27875314993811573,0.5025163967766089,-2.4975605700042425,-2.247558129848237,-3.9663511326206047,1.5337883836473054,-11.591540001159817,15
Common,-0.39456265229221854,1.0467579086651524,0.40331193096678764,-0.26587345675255225,-2.685228761985392,-3.5088427552653623,2.591028255141259,-6.623122858238495,15
Common,0.320179343955318,-0.31863992364745686,-0.983013521571674,-3.4871819313398222,-3.2827628849416257,-3.359418077819265,1.8533455862019377,-7.294551004721672,15
Common,-1.432396626351573,-2.0893470656509483,-4.565535978059277,-4.464468459157223,-6.511118488492517,-5.14668770592146,-0.5733111492481235,-8.330364672558865,15
Common,-1.5145301687779833,-1.5420103331323154,-3.74096033450666,-3.74096033450666,-10.117918693823691,-5.939910335881004,3.7629531898518698,-11.684673925134327,15
Common,-0.6549051749548007,-1.4419008836114022,-4.642353301108637,-3.645495272437327,0.1845521108383208,-3.619260481001918,1.9946406396016414,-12.145047324781755,15
Common,-2.9767296837709623,-3.7157290207816662,-4.216341944238977,-3.358149400451582,3.1259639581909804,10.802002109624498,16.18953651092625,-6.933945603752411,15
Common,2.2612086975150936,2.001840584639747,8.368113485538098,9.075477141193478,9.122630400832055,2.7327844679519986,14.923013816341136,-1.747185351198688,15
Common,-2.1709619847318673,3.9348724793115464,4.613298530871934,8.842150111480972,5.110806827898884,-5.291725962693605,10.22161779658175,-5.766618677740554,15
Common,1.3324731395208067,1.9939122504465168,6.116878671446213,2.0380041540709826,1.9057217146910777,-4.664577490941635,7.461806209363142,-8.126104801015599,15
Common,-0.303551794269008,3.726542739567873,-0.260453082895018,0.1705734925063762,-2.1138620955661547,-4.161238328722772,5.041175109930829,-10.19561038434228,15
Common,1.0562284571637326,-2.828126984086987,-2.4081966661139376,-2.954100953376415,-7.7203126254217995,-7.489349669010991,2.337017208507164,-12.507515687263348,15
Common,-4.71808153887755,-4.3063186997491005,-4.841605364214264,-6.48865672072807,-10.297462982666229,-9.22688337073363,-3.3386735145963353,-14.209209954386504,15
Common,-0.8878006604391642,-1.6250154237777203,-1.4732396114549018,-2.0586719453972613,-2.925984988636343,0.5649447167422661,5.508633033449062,-15.220150023379686,15
Common,-0.6120236367626486,-1.3154531391188717,-2.112944074815659,-2.861360565359472,-3.748825477431539,-2.9186161648353526,0.5249134388239929,-8.182068821218714,15
Common,-0.07484404796054278,-0.9950270254094451,-2.3730878821978107,-1.532164885094689,-4.570070003962479,-0.308196770227942,5.666358473121136,-6.309160810215364,15
Common,-1.6045536815496586,-2.9741304713183703,-2.1383846382212135,-5.1444603728205145,-4.864418451019537,-1.473282570171619,5.015820826258044,-6.885970865372659,15
Common,0.2647349949068234,-2.9582519067219426,-5.6178371578216035,-6.723925907961659,-6.537507592085179,-6.355229657914974,1.0808389957730924,-14.673686346930005,15
Common,1.2475339349304226,1.9125514758962847,3.992597678711496,1.5525418653044465,-0.2875081032299165,-4.027599469283594,5.052629367492001,-5.792642985019936,15
Common,-1.0654314832940992,0.9538337650988549,-1.4149212661516697,-4.890398880878699,-3.0604325743386784,-2.5556181139007927,6.783512360652266,-8.54547273717593,15
Common,-0.021612692082229046,-2.3674800962165787,-5.809376595696558,-4.136502435560541,-5.607478622497064,-6.443919370103179,5.751737786742428,-9.429134023574083,15
Common,3.400179250559865,2.012539699882976,3.357557359881813,1.9130886216341514,4.882536522687664,3.7269615320895566,7.885132374324488,0.7054178002631861,15
Common,0.16737585041612935,0.1628483875554032,0.5427825803650865,0.38900067874501065,-0.9362484348484079,1.8092367913509877,13.528450177185537,-1.7865832582398267,15
Common,-0.6545299196981103,-0.27769617752839704,-0.4302231428876313,-0.8429467907829613,-0.7352770736060665,1.0277709063804874,12.602001958861209,-2.5880532405565204,15
Common,-0.4708729636246689,-1.1990479499078388,-0.05794756364894127,-0.009106269292702418,6.6643530161385245,10.44731417660698,18.430606326580158,-1.8295403474785532,15
Common,-1.7645236371756412,-0.6299542054447382,-0.5813924485212896,3.0430633531746576,7.126642981563958,12.622919080088412,21.094685645276257,-2.3914074852897427,15
Common,1.952922191149753,4.931878146257707,5.993299704845945,7.561401378128663,4.9930295393243895,13.689670738675286,21.451558741861064,2.6474287263359875,15
Common,2.1690950418637778,3.2025701117346594,4.729384762565725,3.334411141539406,5.792627247464877,12.542088464959168,18.27083949275712,0.37009057447923155,15
Common,-0.7551701157203605,0.7130923521862176,-0.6283850893341381,-1.6917542459620183,4.336718990605548,10.913233546684076,15.600223101082221,-3.479026212727121,15
Common,-0.7393682140966473,-2.0614991829900453,-3.109532679364324,0.2683539360140541,3.2834630376117113,9.773183843287958,13.933063831255899,-4.871029029550488,15
Common,1.1317914849464206,1.575790761859297,1.3577501638347256,3.1813041483010895,7.506294202852781,11.31592546945306,12.049312757520925,0.208122249032483,15
Common,-0.3107586266796303,-0.5247495948288661,1.2649358405613986,2.9534614774368917,5.95312258736258,6.486146863738518,9.968240477566969,-1.6530256715262648,15
Common,-0.16765862037850798,1.4969794540898862,4.0169549310153485,4.45420437566364,3.303531924674341,5.497481199437093,8.41252041632574,-0.9961441897202605,15
Common,0.11539077130979791,2.6010640491104464,3.0323616034903855,4.723526017429491,4.647865654055061,4.515445585759426,6.936796586075089,0.7131688353030574,15
Common,1.1662682618011733,1.5915344565667233,3.259049256349722,0.47239731267079144,4.7512321148776016,3.4828789620192424,5.441368963837112,-0.34083961295848786,15
Common,0.4093640841567714,-2.300383406293538,0.3368206045613942,1.8603665193051233,-1.1141818305869466,-1.3318344099132018,2.531457359615219,-3.0911770765845725,15
Common,0.47214089241858215,-2.0682785463777997,-2.4618681938831544,-1.5852481219903125,-0.7443999930917156,-3.1238129302244455,0.5079237548093474,-5.914701486359652,15
Common,-0.7953213171871587,0.6761986208099202,-0.6902066403786433,2.0601176487172523,-0.07707511490739893,-3.7033122754131953,2.778363850997012,-4.456586011130515,15
Common,-0.514819013502521,-1.8650594533729636,0.8527280020595107,-0.8610350527346933,-2.713292975761772,-3.3191710444180678,1.5624772218904681,-5.586881875118732,15
Common,0.0865773527476188,-1.6141667118496072,-2.009288434811962,-3.452353536964581,-4.534647120873814,-3.4179928468351384,1.3578494896635096,-6.304112565729902,15
Common,-1.1250229388336752,-1.396373795365402,-1.650769105128258,-3.6859315832311723,-1.9221303130316447,-5.398866213124109,3.4540926368978653,-5.805892497921706,15
Common,-0.3479555408644308,1.014639030400044,1.0478648810983149,0.8650821334535319,-0.9793988371476492,-0.29810662261594567,3.6234971266807303,-3.6547390614280917,15
Common,0.27779077291205656,0.31077425863803576,0.12932481426883857,-2.5924772605836144,-3.219314512663385,-1.256323905670953,2.900612185929319,-4.3575266803438595,15
Common,-0.9868689340184256,-3.6783296631596074,-2.7974839875927637,-4.2981792338257385,-2.7811760867792135,-0.5464460962350093,3.8414445128354124,-5.423703157496318,15
Common,-0.10832011559619437,-0.708320821688968,0.7835698833716931,1.3835705894644779,5.9889602819555465,9.653823307166753,12.021381890852755,-1.421826882320143,15
Common,-0.2741942034841127,-0.848436919296236,4.255890852904365,3.4264453785078475,5.739343900286253,5.1491540544790215,10.189673835234082,-1.9012006280195726,15
Common,2.1596386043333693,1.3468706234247119,4.488557157262885,3.613264159371332,5.692092184347408,3.5976281351365103,7.974112204550665,0.737285097765028,15
Common,-1.88957153306345,1.1517874161335984,0.30444629421244596,-1.0271029478430393,0.9399475179905137,1.3182264537277444,4.526033675844521,-2.373770417872212,15
Common,-0.21389833257199342,-1.04979920490329,-2.3633707337613497,0.9354721998606985,-1.6767294144698686,-0.5572144368996224,3.532741481441959,-3.691856374096314,15
Common,0.12437991693783346,-1.2230550245887262,-2.4668306966608378,-2.3927961077008786,-1.8597506821593113,-3.562546228238439,6.6542270482363275,-4.465764598579813,15
Common,1.9671756767426274,3.2511667292454804,3.8267557588008927,5.686335840859158,5.007443812916601,7.457367922032709,8.903717994672489,1.657239657776266,15
Common,0.3632357547892484,0.9227255823727409,2.7302932844397887,2.170812212839701,0.42062247002263575,2.9885247470065712,5.857685389007239,-1.100029167844352,15
Common,-0.2280466992036545,1.5589101959652574,1.0058086122906928,0.9065313056383806,-0.894613008277001,0.5377969165220042,4.650642184074383,-2.7950259727014704,15
Common,0.8117291237062396,0.26269677466173036,0.16414986305097745,-1.4548068810461223,1.0088229469277232,2.1913687013387584,3.880714869092272,-3.510174614829298,15
Common,0.4544613678856724,-0.9528049901784796,-2.194516544396574,0.15093861357096117,-3.96051304711198,-4.30543292328367,1.8065540191950724,-5.436763380410492,15
Common,-2.626989330116869,-3.8477123642805977,-1.5419021886379891,-4.566589218356665,-5.922948145205254,-5.760183418271847,-1.1621233448319779,-7.035155842374774,15
Common,-0.5116932211270742,-0.7811973631486113,-3.376912698512946,-2.8237322885306115,-1.1499843031368417,4.6797374496016175,6.651351143649209,-4.270518481851249,15
Common,-2.9664837926303145,1.241995945475871,3.6127677273046332,3.5286015574121032,-0.9744683374919294,-1.7740812001668993,5.478533927604223,-4.762100101787503,15
Common,-0.40090639630814273,1.931393736716891,1.8485933715610692,0.17872142947712444,-5.8245493180336005,-3.064424836419488,3.7668832555754816,-6.3075711023160785,15
Common,1.0206665074541377,0.9386059393752921,-0.7163461846694141,-3.451809760262259,-5.817992431527919,-3.410779476222825,2.8397564636012618,-7.144685587312571,15
Common,-1.4324351397375423,-3.048512549459048,-5.719720269249384,-8.858389340002992,-6.6012237079076,-6.668003900902352,-1.2053808531795607,-9.325850690966298,15
Common,-0.39659867430735796,-1.4057517077965542,-2.7933371288441977,-1.1156140512870727,-0.8633257929147709,0.24674100407799937,3.614790793193512,-3.121308785037513,15
Common,-1.9279421824123455,-3.308178453766797,-1.6393411989155449,-1.3382033347802191,0.6945097965406433,2.4637186809881806,3.066009726156449,-3.634413054525598,15
Common,-0.024107864970723814,2.0937615011295874,1.0099091871313304,-3.8861049443301043,1.732474861865696,0.0506374240801577,2.5048757984962533,-4.322136872644878,15
Common,0.6694920459431319,-0.3992398755643056,-5.226951661445856,-2.3770023699979936,0.10441918973804754,-1.4434017820810996,1.074871051282944,-5.6569006817763,15
Common,1.3260415466554099,-4.560861033478014,2.6342367431703595,1.7422821733897864,7.8075805066426085,0.09712394204279828,9.472555111488145,-5.254603476640685,15
Common,-0.6893059804158219,-1.5523769221378436,0.729970917319922,4.316512505261194,1.3628872666862968,-3.048364213226251,5.927571239453,-7.114389657679753,15
